product_id,category,material,packaging_type,transport_mode,distance_km,weight_kg,energy_kwh,water_process_l,carbon_kg,water_liters
290,Haircare,Paper,Jar,Sea,3326,0.206625179,3.853475413,10.31051457,9.234,12.28
291,Fragrance,Paper,Box,Road,413,0.309734104,1.213635477,12.89153802,2.61,6.86
292,Haircare,Glass,Box,Sea,4186,0.236623453,3.694005109,13.37991104,11.558,12.72
293,Fragrance,Aluminum,Jar,Road,2557,0.156747093,1.878497907,5.266943136,8.464,1.59
294,Haircare,Aluminum,Tube,Sea,4372,0.397824777,3.042447911,6.84335323,12.329,11.7
295,Makeup,Glass,Box,Road,2576,0.248617005,4.225448479,12.86148359,9.329,14.76
296,Makeup,Paper,Box,Road,897,0.243489184,6.264845221,12.49701264,5.258,15.15
297,Fragrance,Paper,Bottle,Road,166,0.217591586,2.206399375,8.457186423,3.286,9.5
298,Haircare,Aluminum,Tube,Road,3084,0.344397259,3.319619061,8.028119301,10.106,13.1
299,Haircare,Aluminum,Bottle,Road,2989,0.208009719,2.63148959,11.55110375,8.955,8.27
300,Skincare,Plastic,Box,Sea,4484,0.126401611,2.456155613,16.43075476,11.681,15.58
301,Haircare,Paper,Bottle,Sea,4831,0.195705787,2.642032004,11.61757115,12.046,8.68
302,Fragrance,Plastic,Box,Sea,927,0.356141968,4.488879771,20.11365415,5.484,15.36
303,Skincare,Paper,Bottle,Road,1765,0.316570573,2.914332963,8.520897262,6.78,15.83
304,Fragrance,Glass,Jar,Road,1181,0.229598748,6.199175238,12.96554901,7.077,14.75
305,Makeup,Glass,Bottle,Sea,631,0.359860411,3.999175107,10.22852285,4.244,12.87
306,Skincare,Paper,Box,Sea,63,0.309835378,2.287987207,14.93980473,2.377,15.01
307,Haircare,Plastic,Jar,Road,498,0.228672851,3.059953781,8.092060589,3.74,7.82
308,Makeup,Plastic,Tube,Air,2909,0.236727212,2.537783612,21.63698877,11.041,17.79
309,Haircare,Paper,Bottle,Road,877,0.276345419,4.460082384,3.546937985,5.706,10.85
310,Skincare,Glass,Jar,Sea,1111,0.183449044,1.533464412,20.5774012,4.128,19.3
311,Makeup,Aluminum,Box,Air,692,0.250360405,1.890858343,12.44994235,6.364,7.73
312,Makeup,Plastic,Box,Sea,3997,0.274681069,2.790144658,14.76212291,10.493,13.64
313,Skincare,Glass,Bottle,Road,3514,0.115042701,4.319536152,18.67262452,10.623,12.85
314,Haircare,Paper,Jar,Road,5294,0.234854374,4.97967233,16.28830748,14.415,17.73
315,Skincare,Glass,Jar,Road,657,0.225755505,5.156650629,8.349865561,5.347,10.24
316,Makeup,Glass,Tube,Sea,1187,0.332245442,4.135761824,15.00044778,6.023,10.97
317,Makeup,Aluminum,Tube,Road,2533,0.10244024,3.400532556,21.33736986,9.038,19
318,Makeup,Paper,Bottle,Sea,3587,0.219479518,4.453550975,7.563541439,10.583,10.71
319,Fragrance,Glass,Box,Sea,758,0.211459628,2.126599259,22.59214256,3.721,17.3
320,Fragrance,Aluminum,Bottle,Road,1204,0.326805677,1.286411334,13.92851243,5.832,17.14
321,Haircare,Aluminum,Jar,Road,2347,0.246516274,4.023965093,9.83386114,9.165,13.23
322,Skincare,Paper,Box,Sea,148,0.393687572,2.293185899,7.533553077,3.133,9.66
323,Makeup,Glass,Tube,Road,2204,0.302977071,3.421631921,10.88356463,7.902,12.59
324,Fragrance,Paper,Jar,Road,4184,0.21718216,3.643552419,2.223608345,11.295,4.18
325,Fragrance,Aluminum,Box,Road,2920,0.269172696,3.797743471,9.923777655,9.506,12.88
326,Skincare,Paper,Jar,Road,2415,0.221674495,4.625349846,10.68536378,8.049,13.94
327,Skincare,Plastic,Tube,Sea,2709,0.318751687,4.498490226,6.627931754,8.908,12.01
328,Skincare,Paper,Bottle,Road,5209,0.143424183,3.734000081,15.73922597,13.795,12.2
329,Skincare,Aluminum,Bottle,Road,2886,0.184104322,2.969581663,10.90616856,9.717,12.99
330,Makeup,Glass,Jar,Road,2961,0.286455193,3.629314506,8.821027277,9.386,9.92
331,Makeup,Paper,Tube,Road,5122,0.348060516,2.7845475,10.37333032,13.159,8.4
332,Haircare,Paper,Box,Road,908,0.073842512,3.264285294,13.77553737,4.657,12.75
333,Haircare,Plastic,Jar,Sea,573,0.359957697,6.641808108,12.36610605,5.336,15.25
334,Fragrance,Aluminum,Box,Road,2501,0.23878919,3.718627641,8.49512456,9.125,8.73
335,Haircare,Plastic,Tube,Road,1786,0.099290003,4.04029402,12.62826737,7.186,9.35
336,Fragrance,Aluminum,Bottle,Sea,1155,0.05,2.653423221,11.74662021,5.259,9.18
337,Fragrance,Paper,Tube,Road,701,0.127649115,4.7240881,6.302678884,5.014,6.18
338,Haircare,Paper,Tube,Sea,4835,0.248423612,4.412326907,10.55747653,12.943,12.67
339,Skincare,Glass,Jar,Road,3397,0.244728157,4.420823066,14.89669135,10.864,15.99
340,Fragrance,Paper,Jar,Road,3815,0.300656035,3.757869496,14.8606913,10.652,11.73
341,Makeup,Plastic,Jar,Road,693,0.206041026,4.741028115,10.85017834,5.537,10.19
342,Haircare,Aluminum,Tube,Sea,1909,0.161356756,5.026022236,15.38386397,7.85,15.14
343,Makeup,Paper,Tube,Sea,3433,0.216953089,3.839718703,7.100222515,9.567,11.28
344,Makeup,Plastic,Jar,Road,2926,0.252688823,3.362465169,7.255060809,9.295,9.65
345,Fragrance,Plastic,Jar,Road,3837,0.268461824,4.573485188,10.74372518,11.648,13.95
346,Haircare,Plastic,Jar,Road,3698,0.186866824,2.415049632,19.48783068,10.655,19.69
347,Fragrance,Paper,Jar,Road,2302,0.322115736,2.638447663,12.81625813,7.135,15.06
348,Fragrance,Plastic,Jar,Sea,4316,0.200288258,3.436039589,10.62317095,11.984,13.26
349,Skincare,Plastic,Jar,Sea,1464,0.180422611,1.410371518,19.72069001,5.061,21.63
350,Skincare,Plastic,Tube,Sea,486,0.206608679,4.493114328,10.56530782,4.203,10.2
351,Makeup,Glass,Bottle,Road,5027,0.335987214,2.344503335,23.17366619,13.033,20.12
352,Skincare,Plastic,Tube,Sea,172,0.239376284,2.934210774,9.443584382,2.833,15.16
353,Haircare,Glass,Bottle,Road,1595,0.19443892,3.244064485,6.941356354,6.04,13.06
354,Haircare,Glass,Jar,Road,673,0.32408862,3.547144186,11.16819013,5.16,10.63
355,Fragrance,Aluminum,Box,Sea,1313,0.421419883,3.087616068,10.7545787,6.635,12.13
356,Fragrance,Glass,Box,Road,2202,0.266774611,3.419154743,7.961400118,7.426,8.62
357,Skincare,Aluminum,Tube,Sea,756,0.348707397,3.428446841,25.00987039,4.712,26.53
358,Fragrance,Paper,Tube,Sea,2593,0.332886236,2.963562851,13.59313284,7.996,8.43
359,Skincare,Aluminum,Bottle,Sea,5103,0.20154882,2.572166651,14.32124787,13.203,12.92
360,Makeup,Plastic,Jar,Road,793,0.252130734,4.797768709,9.690603664,5.782,6.24
361,Fragrance,Glass,Tube,Road,5099,0.14739643,0.974713157,9.111653076,12.59,8.51
362,Fragrance,Paper,Box,Sea,2290,0.233604619,3.253141809,17.12779178,7.017,19.45
363,Skincare,Paper,Tube,Sea,3278,0.19990477,2.937320634,3.620791137,8.943,8.4
364,Fragrance,Aluminum,Box,Road,2456,0.217769123,4.002549784,6.285677636,8.194,7.68
365,Skincare,Glass,Jar,Sea,1775,0.190008397,1.754848644,10.76345747,5.58,13.84
366,Makeup,Glass,Bottle,Road,644,0.227032255,2.900257591,18.75523653,4.837,15.37
367,Haircare,Plastic,Bottle,Road,3283,0.292578615,3.377168319,10.12741514,10.338,12.71
368,Haircare,Glass,Tube,Sea,5045,0.240440647,4.784088332,14.08075779,14.142,15.35
369,Skincare,Paper,Tube,Road,2888,0.100850144,3.89862196,12.1386434,9.058,11.45
370,Fragrance,Glass,Jar,Road,3315,0.190310355,2.079814147,18.48129206,8.856,13.94
371,Haircare,Plastic,Box,Air,3558,0.128448052,2.915027938,4.076384909,12.007,9.41
372,Makeup,Paper,Tube,Sea,2167,0.269524818,4.563261623,15.67981602,7.899,16.68
373,Haircare,Paper,Jar,Sea,707,0.290265389,2.059070161,11.00550535,4.086,15.24
374,Haircare,Glass,Bottle,Road,2812,0.270523858,3.405626878,16.62442097,9.539,16.48
375,Fragrance,Plastic,Tube,Air,4785,0.187007649,3.489055457,7.903589469,14.863,9.06
376,Skincare,Aluminum,Tube,Road,1762,0.269748314,3.037060328,12.12196535,6.79,15.72
377,Makeup,Aluminum,Bottle,Road,4799,0.21239086,6.734902139,11.48746645,14.671,10.73
378,Makeup,Paper,Jar,Road,4706,0.158941964,3.004722249,6.987822643,12.261,6.83
379,Haircare,Paper,Jar,Sea,1384,0.309354394,4.039718191,5.597934935,6.232,8.98
380,Haircare,Paper,Tube,Sea,3183,0.31544222,2.580438656,9.097943191,8.85,7.86
381,Skincare,Glass,Bottle,Sea,4124,0.325911638,4.13329759,12.64965564,11.7,15.62
382,Fragrance,Glass,Box,Sea,2747,0.201332112,4.544945116,8.215438878,9.015,11.29
383,Fragrance,Aluminum,Jar,Road,3861,0.344348985,2.794443156,10.34963218,11.47,8.17
384,Skincare,Glass,Jar,Road,5014,0.21051342,3.434357822,2.571013228,13.679,9.12
385,Skincare,Plastic,Bottle,Road,3468,0.302280106,2.425664276,10.1467504,9.761,11.03
386,Skincare,Glass,Box,Road,4616,0.209126987,2.126715426,17.11793323,11.854,13.89
387,Skincare,Paper,Bottle,Road,4415,0.232081427,4.744154519,15.52590163,12.848,21.34
388,Fragrance,Glass,Box,Sea,4479,0.056305771,2.835198865,11.56539031,11.15,7.31
389,Fragrance,Glass,Jar,Sea,4695,0.225846943,0.603665206,13.21826363,11.826,7.56
390,Skincare,Glass,Box,Sea,1279,0.257287197,5.618427388,7.858698022,5.964,12.43
391,Makeup,Glass,Bottle,Road,150,0.217196031,2.537485612,20.12219342,3.235,17.03
392,Skincare,Aluminum,Bottle,Road,884,0.390495045,3.204352348,22.33881253,5.893,22.04
393,Haircare,Plastic,Box,Road,1410,0.157002713,5.469087807,12.82411815,6.949,18.54
394,Makeup,Paper,Box,Road,3811,0.204913501,3.329909487,24.95342918,10.243,17.48
395,Makeup,Plastic,Tube,Road,2829,0.177610191,3.303996077,8.599088142,9.067,8.07
396,Fragrance,Aluminum,Bottle,Road,2604,0.204897842,2.026192347,5.7446038,8.423,10.59
397,Skincare,Aluminum,Box,Road,99,0.332513045,1.53819956,8.45188123,3.248,13.8
398,Skincare,Aluminum,Jar,Sea,3776,0.368242544,3.300336482,10.90254867,10.816,15.47
399,Haircare,Paper,Box,Road,2035,0.193936591,3.935371729,23.56033276,7.308,18.23
400,Haircare,Glass,Box,Road,4195,0.192159397,3.86663049,10.59420436,11.835,14.71
401,Fragrance,Aluminum,Box,Road,664,0.157429708,2.922486703,7.701720936,5.569,9.83
402,Fragrance,Paper,Tube,Road,1659,0.354502831,3.524309359,7.507705702,6.475,8.92
403,Haircare,Paper,Tube,Road,348,0.339680353,1.295348006,17.70011056,2.908,14.5
404,Fragrance,Aluminum,Tube,Road,1601,0.241521456,4.052200425,16.98650874,7.078,14.2
405,Haircare,Aluminum,Bottle,Road,5082,0.138312064,3.693687014,9.572609068,14.499,15.2
406,Makeup,Paper,Jar,Road,2725,0.145466995,5.868393073,2.62107942,8.937,3.74
407,Haircare,Aluminum,Tube,Sea,2445,0.263650356,3.508975576,6.357032276,8.439,7.48
408,Skincare,Paper,Box,Road,1540,0.293947033,2.368796777,20.60621919,5.72,17.27
409,Fragrance,Glass,Tube,Road,1493,0.084708416,3.439132239,15.44403942,5.911,11.35
410,Skincare,Plastic,Tube,Road,3686,0.224295207,3.10664024,12.32730688,10.371,13.81
411,Skincare,Glass,Bottle,Road,5419,0.379463671,4.021649443,21.34416587,14.783,22.35
412,Skincare,Glass,Jar,Road,4119,0.232599263,3.532270474,21.79163136,11.501,20.81
413,Haircare,Plastic,Tube,Sea,4066,0.369171047,1.988063959,11.82030199,10.737,12.85
414,Skincare,Glass,Box,Road,2622,0.30192369,1.537108054,11.9121412,8.549,14.13
415,Skincare,Plastic,Jar,Sea,587,0.163257632,3.815489843,9.089766589,4.298,13.46
416,Makeup,Plastic,Bottle,Road,3994,0.226586297,5.159737449,10.57698356,11.62,7.11
417,Fragrance,Aluminum,Jar,Road,4457,0.239704461,3.595217461,4.568375121,12.514,9.04
418,Skincare,Paper,Bottle,Road,2831,0.173799075,4.475956825,4.548068119,9.023,7.3
419,Haircare,Paper,Tube,Road,548,0.172410558,4.715370985,3.386705655,4.532,6.62
420,Makeup,Plastic,Tube,Road,3935,0.370541487,3.820150215,17.42168503,11.577,16.37
421,Fragrance,Plastic,Box,Air,5069,0.17181115,2.522610215,4.192988885,15.195,5.47
422,Makeup,Paper,Box,Sea,1276,0.336274886,3.734369702,21.74981149,5.968,19.21
423,Fragrance,Glass,Bottle,Air,918,0.215081242,4.948487465,8.348110544,7.908,9.25
424,Makeup,Aluminum,Bottle,Road,4076,0.247948854,4.13586866,20.68674953,11.884,16.47
425,Haircare,Plastic,Jar,Sea,1858,0.294947553,4.397894411,10.17472829,7.487,15.91
426,Skincare,Glass,Bottle,Road,3947,0.202115306,2.94494451,4.169066145,11.533,10.61
427,Fragrance,Aluminum,Box,Sea,3882,0.295432345,3.257175488,18.41889449,11.202,15.51
428,Fragrance,Plastic,Bottle,Air,1503,0.086285624,3.357527227,19.00932814,8.153,16.24
429,Skincare,Glass,Bottle,Sea,280,0.285176591,3.438394397,7.469744999,3.879,9.43
430,Makeup,Aluminum,Box,Sea,3080,0.05251759,4.901549979,10.34173867,9.905,16.02
431,Skincare,Glass,Box,Sea,2272,0.231852262,0.683391526,7.471020317,5.909,7.63
432,Makeup,Aluminum,Bottle,Road,4711,0.318339439,3.536645965,11.39736653,13.492,11.96
433,Fragrance,Glass,Jar,Sea,2000,0.299783624,3.404604349,12.53914574,7.399,10.56
434,Skincare,Plastic,Tube,Road,1409,0.146127162,1.85419863,10.2430847,5.924,11.24
435,Haircare,Paper,Tube,Sea,4737,0.156426848,4.30612066,2.905543023,12.218,6.15
436,Skincare,Glass,Box,Sea,4061,0.194906237,2.63059977,9.095603425,10.918,9.77
437,Makeup,Paper,Jar,Road,3420,0.264897269,3.071560821,15.51759382,9.881,16.84
438,Fragrance,Aluminum,Bottle,Road,5249,0.087445345,5.718538289,10.95550229,15.09,7.25
439,Skincare,Paper,Jar,Road,4317,0.248942114,4.711968379,10.36279686,12.277,15.6
440,Haircare,Glass,Tube,Road,4771,0.27491435,4.189384327,7.346117275,13.376,11.9
441,Fragrance,Aluminum,Tube,Road,4404,0.227357026,3.956932322,8.949743154,12.859,8.09
442,Haircare,Paper,Tube,Sea,2238,0.292025677,3.302383973,19.04474053,7.382,18.46
443,Skincare,Paper,Box,Road,389,0.267897933,5.899252718,6.301113716,5.245,10.66
444,Haircare,Glass,Box,Sea,3359,0.206667659,4.462601158,15.60411548,9.962,12.35
445,Makeup,Paper,Jar,Road,4218,0.095104851,2.600540103,12.2352761,11.01,8.55
446,Makeup,Glass,Jar,Road,5455,0.260673047,1.819877266,13.22405332,13.646,13.81
447,Haircare,Aluminum,Tube,Road,3764,0.173753971,4.180205602,8.338218595,11.387,12.08
448,Fragrance,Plastic,Jar,Sea,3147,0.20373259,3.432957044,10.24111317,8.766,10.22
449,Makeup,Aluminum,Jar,Road,3187,0.288329937,1.7852742,11.9713991,9.555,10.52
450,Haircare,Aluminum,Bottle,Road,676,0.363386671,4.014303399,9.396665177,5.629,11.26
451,Fragrance,Glass,Jar,Road,90,0.24695519,3.177167408,13.65716052,3.527,10.92
452,Fragrance,Aluminum,Tube,Sea,297,0.294325187,4.136797911,14.28719508,4.311,8.12
453,Haircare,Paper,Box,Road,4981,0.134441653,4.030088257,22.86353312,13.321,19.28
454,Skincare,Plastic,Box,Sea,4357,0.269641886,2.770083174,13.39095015,11.888,15.84
455,Makeup,Plastic,Jar,Sea,1467,0.245207525,4.259413717,2.438786722,6.133,6.43
456,Makeup,Paper,Bottle,Sea,2358,0.348338206,2.902513901,17.8150954,6.939,19.88
457,Skincare,Glass,Bottle,Road,2685,0.206763322,2.980541752,10.98064679,8.621,10.44
458,Makeup,Plastic,Jar,Road,1395,0.230668991,2.861274312,22.05962681,6.507,15.99
459,Fragrance,Aluminum,Tube,Road,2353,0.334705157,4.857169313,19.35462226,8.802,16.16
460,Skincare,Plastic,Box,Road,1944,0.242637297,3.163313134,9.473663081,7.367,12.81
461,Makeup,Paper,Box,Sea,3836,0.161292689,5.146931817,15.60951392,11.323,9.38
462,Skincare,Plastic,Bottle,Road,4177,0.454130662,5.640181844,9.030224261,12.109,14.7
463,Makeup,Paper,Tube,Road,586,0.163712579,2.613537036,12.01345413,3.988,11.97
464,Haircare,Glass,Jar,Road,2585,0.244823993,0.2,15.37992407,7.551,8.71
465,Skincare,Aluminum,Bottle,Road,5452,0.277735052,4.753411452,17.56500103,15.175,17.27
466,Fragrance,Aluminum,Tube,Road,4783,0.271409401,3.089633723,16.47602914,13.052,11.45
467,Skincare,Glass,Bottle,Sea,4376,0.234820504,2.460576304,12.37494816,11.27,12.61
468,Makeup,Glass,Jar,Road,4055,0.23521917,2.793538273,24.4171195,11.241,15.71
469,Skincare,Aluminum,Tube,Air,73,0.231205451,3.002223414,10.17489797,5.664,13.59
470,Fragrance,Aluminum,Jar,Sea,5358,0.160725291,5.056631709,3.963996842,14.536,10.53
471,Makeup,Aluminum,Tube,Road,4056,0.422017537,3.691893487,4.926503524,12.065,8.81
472,Fragrance,Glass,Jar,Road,4892,0.232400727,5.040318356,19.37003865,14.267,10.18
473,Haircare,Aluminum,Box,Road,5003,0.297754479,4.093064143,11.6167354,13.747,13.6
474,Haircare,Paper,Bottle,Road,1437,0.223227771,3.128923131,12.79528749,5.302,12.64
475,Makeup,Glass,Bottle,Road,125,0.221618906,3.031571356,9.2873806,3.924,7.24
476,Fragrance,Plastic,Tube,Sea,3641,0.213564507,4.173930501,9.736487604,10.486,10.41
477,Fragrance,Plastic,Jar,Sea,2551,0.126012337,4.484510755,8.064520695,8.293,10.54
478,Skincare,Paper,Tube,Road,161,0.237150309,4.696151223,14.35575407,3.881,13.83
479,Makeup,Plastic,Bottle,Road,1525,0.217439388,3.186153786,11.51310041,6.383,7.25
480,Skincare,Plastic,Tube,Road,5451,0.343721961,3.710247028,14.17502689,14.338,10.43
481,Haircare,Aluminum,Box,Air,2030,0.154263991,4.200848491,13.69719193,10.231,12.07
482,Fragrance,Glass,Bottle,Road,1472,0.203828226,3.039241969,9.870606332,5.954,8.9
483,Haircare,Paper,Jar,Sea,3617,0.178124763,2.138071959,4.706346873,9.259,6.6
484,Fragrance,Paper,Box,Sea,3673,0.365402432,2.53247472,4.27100202,9.123,4.58
485,Haircare,Aluminum,Tube,Road,1859,0.180447324,3.210757469,27.13325796,7.716,23.04
486,Skincare,Aluminum,Bottle,Road,4677,0.294983988,4.294648567,19.39086722,13.485,19.75
487,Haircare,Aluminum,Bottle,Road,3212,0.327612918,5.010772995,18.70091283,11.124,17.96
488,Makeup,Paper,Box,Sea,924,0.238310167,1.87274335,8.626965965,4.055,11.4
489,Fragrance,Paper,Box,Road,1821,0.13985512,2.783185983,12.04754867,6.546,8.7
490,Makeup,Plastic,Jar,Sea,4670,0.140867691,3.070565004,7.923186038,12.093,6.21
491,Fragrance,Plastic,Jar,Sea,536,0.318781125,4.453660439,5.439589524,4.657,6.03
492,Fragrance,Aluminum,Box,Sea,116,0.149152478,2.866267358,9.056132398,3.024,7.12
493,Fragrance,Glass,Bottle,Road,3627,0.281362129,2.984321198,18.63092482,10.25,9.64
494,Makeup,Paper,Bottle,Road,2458,0.259147929,1.805608907,16.20372683,7.341,12.59
495,Haircare,Paper,Box,Sea,1427,0.280170599,4.080088779,7.149759992,5.634,12.91
496,Haircare,Aluminum,Bottle,Road,2622,0.287726785,3.30632111,10.42591975,9.453,13.95
497,Skincare,Plastic,Box,Sea,1050,0.175306337,2.715145958,15.74561586,4.856,16.97
498,Haircare,Plastic,Jar,Road,2088,0.171957746,3.188584131,9.145143024,7.191,11.13
499,Fragrance,Plastic,Box,Road,1324,0.307194171,4.852394602,12.39793122,6.584,15.2
500,Haircare,Aluminum,Bottle,Sea,3245,0.199652431,2.29413571,14.00923724,9.427,10.93
501,Skincare,Paper,Box,Road,3721,0.05,2.490008443,13.95465276,9.963,11.73
502,Makeup,Aluminum,Bottle,Road,5035,0.301900424,5.002702937,13.27072714,14.624,15.93
503,Fragrance,Paper,Bottle,Road,419,0.167099097,3.590929794,8.731514131,3.945,8.71
504,Fragrance,Paper,Tube,Road,1832,0.28737087,4.303704916,9.245127062,6.727,7.81
505,Haircare,Aluminum,Tube,Sea,1491,0.361425748,3.982102292,6.331750742,6.055,11.26
506,Haircare,Plastic,Box,Road,3206,0.251340997,3.457598537,4.193317032,9.709,7.04
507,Makeup,Aluminum,Bottle,Road,2955,0.329661267,3.082041057,11.42625629,9.808,9.52
508,Skincare,Plastic,Bottle,Road,4832,0.262303814,4.497869627,16.08129807,13.391,14.4
509,Haircare,Aluminum,Tube,Air,5058,0.376994346,4.894803881,5.098588029,16.984,10.22
510,Skincare,Paper,Box,Road,4262,0.165031431,4.801026016,13.36486622,12.079,15.23
511,Fragrance,Plastic,Jar,Air,1134,0.249342802,2.07743404,15.92315607,7.531,16.61
512,Makeup,Aluminum,Box,Sea,271,0.303852928,5.065893221,2.816331156,4.987,6.14
513,Fragrance,Glass,Box,Road,4950,0.234767059,3.070477695,10.6470945,13.555,9.09
514,Fragrance,Aluminum,Box,Sea,5188,0.34217752,2.593964555,20.231051,13.16,19.41
515,Fragrance,Plastic,Tube,Sea,1414,0.215436837,3.296806764,14.75970509,5.746,14.79
516,Skincare,Plastic,Tube,Road,304,0.415549692,4.497354122,2.647714255,4.948,9.32
517,Fragrance,Aluminum,Tube,Road,3759,0.4197758,4.148557021,15.29169731,11.837,9.57
518,Skincare,Glass,Tube,Sea,3258,0.27256576,3.193536306,8.261316029,9.705,9.54
519,Haircare,Aluminum,Tube,Sea,4894,0.294208094,4.50519904,15.45653465,13.239,12.65
520,Makeup,Aluminum,Tube,Sea,3185,0.345333715,3.667832697,8.549591167,10.524,10.17
521,Haircare,Plastic,Jar,Air,4193,0.155024208,2.812434241,11.73483778,13.213,10.94
522,Skincare,Glass,Tube,Road,4335,0.145039999,2.65035766,9.312286157,11.162,15.69
523,Skincare,Plastic,Box,Sea,103,0.350513513,3.992281813,12.01578861,3.413,10.33
524,Fragrance,Glass,Box,Sea,859,0.271919078,3.400978717,9.16359913,4.089,6.26
525,Haircare,Plastic,Tube,Road,4301,0.23187958,1.849393816,10.88230879,11.025,12.3
526,Haircare,Aluminum,Bottle,Road,1027,0.250889864,4.516593792,6.121974958,7.054,10.86
527,Fragrance,Glass,Tube,Road,1173,0.059116682,2.923669966,14.45329798,5.355,5.11
528,Skincare,Aluminum,Jar,Sea,4148,0.234755015,5.410543578,12.87642604,12.043,10.44
529,Fragrance,Glass,Bottle,Road,1164,0.189756261,1.816412018,3.917339129,5.133,4.71
530,Fragrance,Paper,Bottle,Sea,864,0.323445731,3.283149684,16.9645833,4.163,17.36
531,Makeup,Aluminum,Tube,Road,123,0.329602462,2.660026779,11.1185602,4.066,16.04
532,Skincare,Plastic,Box,Road,2608,0.296134419,2.329492976,12.80881198,7.947,13.12
533,Skincare,Aluminum,Tube,Sea,3520,0.281636692,2.91585114,15.82280836,10.341,15.64
534,Haircare,Glass,Jar,Road,4037,0.13021226,5.624681131,13.64121121,11.997,11.89
535,Makeup,Glass,Bottle,Sea,4985,0.297251446,3.672044204,17.82601579,13.986,17.09
536,Skincare,Paper,Tube,Road,3599,0.300351836,2.549950353,10.53352239,10.139,16.68
537,Haircare,Paper,Bottle,Sea,4172,0.349615412,1.305645908,17.17214693,10.237,18.82
538,Skincare,Glass,Box,Road,1197,0.419456785,1.434364944,12.61462309,5.157,14.11
539,Makeup,Plastic,Box,Air,1905,0.114595146,2.856244227,14.53816712,8.69,10.68
540,Skincare,Glass,Box,Sea,1706,0.218921854,2.739574419,14.01814586,5.977,14.77
541,Makeup,Plastic,Jar,Road,404,0.190618669,3.231139153,18.20365163,3.835,18.75
542,Skincare,Plastic,Bottle,Road,5330,0.263800575,0.773379439,15.60706187,13.51,14.35
543,Skincare,Plastic,Jar,Road,1364,0.251072149,3.389982086,9.785272598,5.944,7.93
544,Skincare,Aluminum,Box,Road,2495,0.231273434,4.73327573,8.79366478,8.653,11.25
